m2|heatingType|elevator|price|createdAt|roomCount|redactedFloor|lastFloor|furnished|registered|placeTitle
41|district|0|101000|02/15/2023 11:26:32|1.5|6|False|no|yes|Čukarička Padina
75|gas|0|230000|10/15/2022 11:05:49|3|2|False|||Banovo Brdo
42|gas|0|64000|08/19/2022 09:23:56|2|2|True|no||Bele Vode
65|airConditioning|0|115000|03/07/2023 21:50:06|2.5|-1|False|no|no|Žarkovo
53|central|0|102000|06/14/2022 22:09:58|1.5|1|False|no|no|Žarkovo
112|gas|0|170000|05/14/2022 21:56:47|4.5|1|False|no|yes|Cerak
53|gas|1|109500|10/14/2022 20:24:08|3|4|True|no||Filmski Grad
135|gas|0|225000|10/14/2022 20:24:07|5|1|False|no|yes|Bele Vode
60|central|1|174900|03/14/2023 20:12:31|3|2|False|no||Banovo Brdo
85|district|0|235000|03/14/2023 16:24:54|4|2|False|yes|yes|Banovo Brdo
105||0|245000|03/14/2023 16:24:41|3|1|False||yes|Banovo Brdo
130|central|0|500000|12/14/2022 16:13:17|4|2|False|no|yes|Golf Naselje
142||0|600000|12/14/2022 16:13:17|4|3|True|no|yes|Golf Naselje
71|central|0|92000|03/14/2023 15:30:28|2.5|2|True|no||Železnik
107|district|1|306000|02/14/2023 14:06:24|3|4|False|no||Banovo Brdo
130|gas|0|499900|12/14/2022 12:24:59|4|2|False|no|yes|Golf Naselje
142|gas|0|610000|12/14/2022 12:24:58|5|3|True|no|yes|Golf Naselje
53|gas|1|119500|12/08/2022 12:22:10|2.5|4|True|no||Filmski Grad
88|district|0|240000|12/14/2022 00:17:24|4|3|True||yes|Bele Vode
54|storageHeater|0|79000|09/14/2022 00:00:15|2.5|2|True||no|Banovo Brdo
53|gas|3|107200|10/05/2022 00:42:56|3|4|True|no|in_progress|Filmski Grad
65|district|1|128000|02/13/2023 22:08:29|2.5|4|False|no|yes|Čukarička Padina
49|district|0|180000|03/13/2023 20:25:29|2|3|False|no|yes|Banovo Brdo
113|gas|0|150000|03/13/2023 19:08:23|4|-1|False||no|Bele Vode
103|gas|0|135000|11/13/2022 18:21:24|4|1|False|no|yes|Žarkovo
142|gas|0|610000|12/13/2022 18:18:24|5|3|True||yes|Golf Naselje
130|gas|0|500000|12/13/2022 18:18:18|4|2|False||yes|Golf Naselje
58|district|1|155000|04/12/2023 18:20:52|2|2|False||yes|Filmski Grad
53||0|120000|10/13/2022 16:22:40|3|4|True|no||Filmski Grad
74|district|0|300000|02/13/2023 16:09:02|3|1|False||yes|Banovo Brdo
54||0|150000|04/12/2023 16:07:00|2|-1|False|no|yes|Banovo Brdo
100||0|2700|04/12/2023 16:06:54|3|0|False|||Banovo Brdo
58|district|1|155000|04/12/2023 15:16:21|2|2|False||yes|Filmski Grad
43|norwegianRadiators|0|88000|04/12/2023 15:05:54|2.5|3|False|no|yes|Filmski Grad
123||0|1222222|07/13/2022 15:05:37|3|0|False|||Bele Vode
60||1|180000|02/13/2023 14:05:24|1.5|3|False||yes|Cerak Vinogradi
58|district|1|155000|04/12/2023 13:30:19|2|2|False|no|yes|Filmski Grad
146|district|0|204000|12/13/2022 10:26:41|6|4|False|yes|in_progress|Banovo Brdo
68|district|0|102000|04/12/2023 10:29:55|4|2|False|no||Filmski Grad
74|electricity|0|124850|01/10/2020 19:55:08|3|1|False||yes|Žarkovo
50|central|0|79000|05/07/2022 15:55:22|3|-1|False||no|Julino Brdo
135|gas|0|225000|09/12/2022 17:19:35|5|1|False||yes|Bele Vode
76|gas|0|114000|11/12/2022 14:18:20|3|2|True||yes|Železnik
55|central|0|99900|12/31/2022 13:23:39|2.5|2|False||yes|Železnik
67|gas|0|93800|02/07/2023 20:21:17|3|-1|False||yes|Železnik
55|central|0|103000|02/23/2023 14:22:44|3|-1|False||yes|Žarkovo
62|district|0|150000|04/10/2023 19:22:31|2|2|False||yes|Banovo Brdo
66|district|0|174900|01/12/2023 22:19:46|3|-1|False|no||Banovo Brdo
85|electricity|0|120000|05/12/2022 20:19:29|4|5|True||yes|Banovo Brdo
45|central|0|56700|04/11/2023 19:31:08|2|5|True|no||Žarkovo
158|central|0|470000|01/12/2023 18:15:12|4|2|False|no|yes|Golf Naselje
58|district|1|155000|04/11/2023 18:08:16|2|2|False|no|yes|Filmski Grad
158|central|0|474000|11/05/2021 16:09:56|4|1|False|no|yes|Košutnjak
72|district|1|200000|08/04/2022 18:20:39|3|5|True|no|yes|Banovo Brdo
31|district|1|78000|04/11/2023 16:05:23|0.5|1|False|no||Čukarička Padina
68|district|0|102000|04/11/2023 14:17:13|3.5|3|False||no|Filmski Grad
48|district|1|155500|10/23/2022 09:24:37|2|0|False|no|yes|Banovo Brdo
46|storageHeater|0|31900|02/11/2023 22:38:21|2.5|4|True|no|yes|Rušanj
80|district|1|200000|04/11/2022 20:19:57|3|4|True||yes|Banovo Brdo
54|district|1|155000|04/10/2023 20:11:49|2|2|False|no|yes|Filmski Grad
58|district|1|154900|04/10/2023 20:06:36|1|2|False|no|yes|Filmski Grad
107|district|1|165000|05/11/2022 17:36:58|4|7|False|no|yes|Čukarička Padina
129|electricity|0|125000|01/11/2023 17:34:14|4|2|False||yes|Žarkovo
125|central|0|349000|01/11/2023 17:27:55|3|1|False|no|yes|Banovo Brdo
67||1|213280|04/10/2023 16:25:38|2.5|2|False|no||Banovo Brdo
70||1|218184|04/10/2023 16:25:38|3|2|False|no||Banovo Brdo
74||1|229258|04/10/2023 16:25:37|2.5|2|False|no||Banovo Brdo
97||1|290145|04/10/2023 16:25:37|4|2|False|no||Banovo Brdo
98||1|300000|04/10/2023 16:25:37|3.5|2|False|no||Banovo Brdo
103||1|315168|04/10/2023 16:25:37|4|2|False|no||Banovo Brdo
112||1|353859|04/10/2023 16:25:37|4|4|False|no||Banovo Brdo
75||1|229069|04/10/2023 16:25:37|3|2|False|no||Banovo Brdo
68|district|1|175000|04/10/2023 15:26:10|3|1|False|no|yes|Ada Ciganlija
100||0|129990|02/11/2022 15:07:36|3.5|6|False|yes|yes|Banovo Brdo
120|district|0|280000|01/11/2023 15:03:55|5|3|False|no|yes|Golf Naselje
85|district|0|235000|03/11/2023 14:21:25|4|2|False|no|yes|Banovo Brdo
53|gas|1|109500|01/11/2023 13:31:48|2.5|4|True|no||Filmski Grad
37||1|89000|03/11/2023 10:06:42|1|3|False|no|yes|Banovo Brdo
154||0|360000|11/10/2022 20:18:40|3|2|False|no|yes|Banovo Brdo
23|district|0|64000|02/10/2023 14:40:18|0.5|0|False|no|yes|Banovo Brdo
77|district|1|119000|10/10/2022 12:10:14|3|2|False|no|yes|Julino Brdo
129|storageHeater|0|125000|01/10/2023 11:30:30|4|1|False|no|yes|Žarkovo
165||0|600000|03/10/2023 11:24:18|5|4|True|no|yes|Banovo Brdo
74|central|1|130000|04/01/2022 17:33:09|3|1|False|no|yes|Žarkovo
38|central|0|70000|11/09/2022 18:17:01|2|-1|False||no|Golf Naselje
60|district|1|127000|02/09/2023 15:28:57|2.5|6|False|no|yes|Žarkovo
75|district|2|135000|04/08/2023 15:23:56|3|2|False||yes|Žarkovo
52|district|0|97000|04/08/2023 15:22:03|2.5|0|False|no|yes|Žarkovo
68|central|1|167730|09/09/2022 14:36:25|2.5|3|False||no|Banovo Brdo
72|central|1|168542|09/09/2022 14:36:25|2.5|-3|False||no|Banovo Brdo
68|central|1|167730|09/09/2022 14:36:25|2.5|2|False||no|Banovo Brdo
68|central|1|164300|09/09/2022 14:36:25|2.5|-1|False||no|Banovo Brdo
61|central|1|148800|09/09/2022 14:36:25|2.5|3|False||no|Banovo Brdo
62|central|1|149760|09/09/2022 14:36:25|2.5|-1|False||no|Banovo Brdo
60|central|1|147780|09/09/2022 14:36:25|2.5|3|False||no|Banovo Brdo
61|central|1|148800|09/09/2022 14:36:25|2.5|2|False||no|Banovo Brdo
60|central|1|147780|09/09/2022 14:36:25|2.5|2|False||no|Banovo Brdo
52|central|1|124800|09/09/2022 14:36:24|2|-1|False||no|Banovo Brdo
83|central|0|66500|03/09/2022 14:27:10|3|-2|False||yes|Sremčica
90|electricity|0|119000|12/09/2022 13:16:49|4|4|True||no|Bele Vode
140|gas|0|490000|11/09/2022 12:01:16|4|2|False|semi|yes|Golf Naselje
45|district|0|81000|11/09/2020 11:35:43|1.5|5|True|no||Žarkovo
120|central|0|299000|01/09/2023 09:32:52|4|2|True||yes|Košutnjak
60|electricity|0|90000|04/08/2023 09:27:04|2|1|False|yes||Železnik
51||0|120000|03/09/2023 00:24:48|2|5|False||no|Banovo Brdo
51||0|120000|03/09/2023 00:24:47|2|5|False||no|Banovo Brdo
127|district|1|280000|03/08/2023 20:10:54|4|6|False||yes|Cerak Vinogradi
45|district|1|98000|04/07/2023 20:06:47|1.5|7|False||yes|Cerak Vinogradi
85|district|0|235000|03/08/2023 11:24:48|3.5|2|False|yes|yes|Banovo Brdo
57|district|1|134900|04/07/2023 17:34:17|2.5|6|False|no|yes|Cerak Vinogradi
137|central|1|335650|09/08/2022 16:36:04|4|4|True||no|Banovo Brdo
132|central|1|323400|09/08/2022 16:36:04|4|4|True||no|Banovo Brdo
85|district|0|235000|03/08/2023 11:24:48|3.5|2|False|yes|yes|Banovo Brdo
57|district|1|134900|04/07/2023 17:34:17|2.5|6|False|no|yes|Cerak Vinogradi
137|central|1|335650|09/08/2022 16:36:04|4|4|True||no|Banovo Brdo
132|central|1|323400|09/08/2022 16:36:04|4|4|True||no|Banovo Brdo
68|central|1|167730|09/08/2022 16:36:01|2.5|1|False||no|Banovo Brdo
66|central|1|162340|09/08/2022 16:36:01|2.5|1|False||no|Banovo Brdo
61|central|1|148800|09/08/2022 16:36:01|2.5|1|False||no|Banovo Brdo
60|central|1|147780|09/08/2022 16:36:01|2.5|1|False||no|Banovo Brdo
47|central|1|110600|09/08/2022 16:36:00|1.5|-3|False||no|Banovo Brdo
31|district|1|86000|12/08/2022 16:30:20|1|3|False||yes|Čukarička Padina
56|district|1|85000|04/07/2023 16:23:00|2.5|13|False|no|yes|Železnik
123|gas|0|178000|04/07/2023 16:23:00|4|2|False|no|yes|Žarkovo
178|central|0|430000|11/08/2022 16:17:31|4|2|False|no|yes|Golf Naselje
63|electricity|0|140000|03/08/2023 15:07:13|3|1|False|||Bele Vode
200|central|0|370000|04/14/2021 15:09:02|6|3|True|no||Banovo Brdo
154|norwegianRadiators|0|360000|11/10/2022 20:24:01|3|2|False|no|yes|Banovo Brdo
74|district|0|300000|02/03/2023 21:31:07|3|1|False|no|yes|Banovo Brdo
85|district|0|235000|04/07/2023 14:26:21|3.5|2|False|no|yes|Banovo Brdo
45|district|1|138000|02/08/2023 14:05:40|1.5|2|False|||Banovo Brdo
71|central|0|92300|05/09/2022 18:06:34|2.5|2|True|no||Železnik
72|district|1|280000|04/07/2023 12:24:50|3|1|False|no||Košutnjak
129|electricity|0|125000|02/08/2023 12:15:32|4|1|False||yes|Železnik
39|district|1|120000|11/29/2022 10:24:31|1.5|5|False|no|yes|Banovo Brdo
60|district|1|134900|02/08/2023 09:27:02|2.5|0|True|no|yes|Cerak Vinogradi
41|storageHeater|0|75000|03/07/2023 23:28:39|1.5|3|False|no||Bele Vode
78|district|1|173500|12/07/2022 20:23:20|4|6|False|no|yes|Banovo Brdo
51|electricity|0|88000|03/07/2023 19:31:38|2|0|False|no|yes|Bele Vode
37|electricity|0|57000|04/06/2023 18:29:21|1|-1|False||no|Sremčica
84|central|0|188000|12/01/2022 12:17:43|4|1|False||yes|Cerak
30|district|1|47000|02/07/2023 16:17:46|1|-1|False|no|yes|Železnik
72|district|0|175000|04/07/2022 15:37:17|4|3|True|no|yes|Golf Naselje
89|central|0|159000|03/07/2023 15:24:41|3.5|3|True|no|yes|Žarkovo
78|district|1|173400|03/07/2023 14:27:08|3.5|6|True|no|yes|Banovo Brdo
79||0|118500|03/07/2023 14:17:42|3|2|True||no|Železnik
62|district|0|95000|03/07/2023 14:08:17|2.5|5|False||yes|Banovo Brdo
74|district|2|185000|03/07/2023 13:07:07|3.5|9|False||yes|Banovo Brdo
60|district|1|134900|12/07/2022 12:24:46|2.5|6|True|no|yes|Cerak Vinogradi
48|district|1|105000|12/07/2022 12:14:13|1.5|1|False|no|yes|Železnik
55|gas|0|90000|03/07/2023 12:06:43|2.5|-1|False|no|yes|Bele Vode
48|airConditioning|0|90000|09/07/2022 12:05:51|2|1|False|no|yes|Banovo Brdo
48|gas|0|94000|07/05/2022 17:25:42|2.5|5|True|no|yes|Cerak
100|electricity|0|199000|02/04/2023 15:30:58|4|1|False|no|yes|Banovo Brdo
99|district|1|230000|10/17/2022 12:23:37|3|5|True||yes|Banovo Brdo
86|central|1|257647|02/04/2023 14:35:08|3.5|-1|False|no|yes|Banovo Brdo
60|central|1|162000|02/04/2023 14:35:08|2|4|False|no|yes|Banovo Brdo
64|central|1|192070|02/04/2023 14:35:08|2.5|3|False|no|yes|Banovo Brdo
100|central|1|330000|02/04/2023 14:35:08|2.5|4|False|no|yes|Banovo Brdo
44|district|0|84000|04/03/2023 11:01:24|2|0|False|semi|in_progress|Novi Železnik
87|central|1|247950|02/03/2023 21:31:10|3.5|-1|False|no|yes|Čukarička Padina
122|district|1|195000|03/03/2023 19:32:53|5|6|False|no|yes|Cerak Vinogradi
74|district|0|300000|02/03/2023 18:24:18|3|1|False||yes|Banovo Brdo
76|underfloor|1|220000|03/03/2023 17:23:29|2.5|3|True|no|yes|Žarkovo
57|district|1|165000|03/03/2023 15:30:54|1.5|2|False|no|yes|Čukarička Padina
56|electricity|0|78900|03/03/2023 13:33:11|2|2|False|no|yes|Železnik
67|district|2|199080|03/02/2023 15:03:25|2|6|False||yes|Banovo Brdo
59||1|180000|03/01/2023 16:23:41|2.5|3|False|yes||Cerak Vinogradi
82||1|200000|02/01/2021 16:05:18|3|5|True||yes|Golf Naselje
121|district|1|545000|02/01/2023 15:34:20|4|3|False|no|yes|Banovo Brdo
95||0|300000|06/01/2022 14:05:16|4|3|True|yes|yes|Cerak Vinogradi
84|district|1|275000|10/01/2022 12:17:20|3|2|False||yes|Čukarička Padina
100|central|1|330000|02/04/2023 14:35:08|2.5|4|False|no|yes|Banovo Brdo
44|district|0|84000|04/03/2023 11:01:24|2|0|False|semi|in_progress|Novi Železnik
87|central|1|247950|02/03/2023 21:31:10|3.5|-1|False|no|yes|Čukarička Padina
122|district|1|195000|03/03/2023 19:32:53|5|6|False|no|yes|Cerak Vinogradi
74|district|0|300000|02/03/2023 18:24:18|3|1|False||yes|Banovo Brdo
76|underfloor|1|220000|03/03/2023 17:23:29|2.5|3|True|no|yes|Žarkovo
57|district|1|165000|03/03/2023 15:30:54|1.5|2|False|no|yes|Čukarička Padina
56|electricity|0|78900|03/03/2023 13:33:11|2|2|False|no|yes|Železnik
67|district|2|199080|03/02/2023 15:03:25|2|6|False||yes|Banovo Brdo
59||1|180000|03/01/2023 16:23:41|2.5|3|False|yes||Cerak Vinogradi
82||1|200000|02/01/2021 16:05:18|3|5|True||yes|Golf Naselje
121|district|1|545000|02/01/2023 15:34:20|4|3|False|no|yes|Banovo Brdo
95||0|300000|06/01/2022 14:05:16|4|3|True|yes|yes|Cerak Vinogradi
84|district|1|275000|10/01/2022 12:17:20|3|2|False||yes|Čukarička Padina
65|district|0|100000|03/01/2021 11:19:30|2.5|2|False||yes|Železnik
82|gas|1|135000|01/31/2023 00:22:59|3|6|True||no|Žarkovo
80|district|2|236830|02/28/2023 20:52:20|3|4|False||yes|Banovo Brdo
120|district|1|332020|06/30/2022 17:23:53|4|5|True|no||Banovo Brdo
147||0|500000|12/30/2022 08:40:26|4|2|False||yes|Golf Naselje
142||0|610000|12/30/2022 08:40:25|4|3|True||yes|Golf Naselje
120|district|1|332020|06/30/2022 17:23:53|4|5|True|no||Banovo Brdo
147||0|500000|12/30/2022 08:40:26|4|2|False||yes|Golf Naselje
142||0|610000|12/30/2022 08:40:25|4|3|True||yes|Golf Naselje
84|district|0|154000|12/29/2022 23:25:16|3.5|-1|False|no|yes|Cerak Vinogradi
165||0|2350|04/29/2022 19:31:14|5|4|True|no|yes|Banovo Brdo
110|district|1|195000|09/29/2022 18:22:39|4|6|False|no|yes|Cerak Vinogradi
78|district|1|175000|12/28/2021 09:10:16|4|6|True|no|yes|Banovo Brdo
96|district|1|249000|02/27/2023 17:31:10|3.5|5|False|no||Banovo Brdo
145|underfloor|0|339000|10/27/2022 14:24:48|4|1|False|no|yes|Banovo Brdo
61|district|1|135000|02/27/2023 12:07:34|2.5|4|False|no|yes|Julino Brdo
141||0|350000|07/27/2022 09:21:12|5|1|False|yes||Banovo Brdo
49|district|0|99900|12/26/2022 20:31:11|2.5|4|True|no|yes|Cerak
129|electricity|0|125000|12/26/2022 20:33:10|3.5|1|False||yes|Žarkovo
74|norwegianRadiators|0|132600|08/26/2021 12:51:03|3|1|False||yes|Repište
330|central|0|500000|09/25/2020 20:38:20|4|-1|False|yes|yes|Banovo Brdo
61|electricity|0|88000|02/25/2023 12:21:51|2|1|False|no|yes|Bele Vode
270|gas|1|688500|06/24/2022 18:53:49|4|100|False||yes|Banovo Brdo
76|gas|0|114000|05/24/2022 18:52:19|2.5|3|True||yes|Železnik
51|electricity|0|88000|02/24/2023 18:22:07|2|0|False||yes|Bele Vode
94|electricity|0|96000|12/24/2022 18:21:45|4|4|True||no|Bele Vode
70|gas|2|250000|01/26/2023 13:00:37|3|1|False||in_progress|Banovo Brdo
76|central|1|76000|01/24/2023 00:22:09|3|-2|False||no|Julino Brdo
68|district|0|102000|03/22/2023 19:24:24|3|2|False|no|yes|Sremčica
84|central|0|120000|03/22/2022 14:54:12|3|3|True|no|yes|Julino Brdo
83|norwegianRadiators|0|90000|05/21/2022 23:01:33|3.5|5|False|no||Žarkovo
40|district|1|90000|07/21/2022 18:21:10|1.5|7|False|no||Čukarička Padina
72|district|0|175000|05/21/2022 11:36:50|4|3|True|no|yes|Golf Naselje
54|central|0|82000|07/20/2022 15:24:07|2|-1|False|no|yes|Žarkovo
48|gas|0|105000|01/20/2023 00:24:01|1.5|3|True||yes|Bele Vode
48|gas|0|105000|01/19/2023 19:32:17|1.5|3|True|no|yes|Žarkovo
61|district|1|107000|01/19/2023 11:35:25|2|-1|False|no|yes|Cerak Vinogradi
64|district|1|128000|02/07/2023 09:32:11|2.5|4|False|no|yes|Čukarička Padina
77|district|1|119000|12/16/2022 19:25:49|3|2|False|no|yes|Žarkovo
130|central|0|500000|12/16/2022 16:25:54|4|2|False|no|yes|Golf Naselje
38|central|0|70000|11/15/2022 12:22:25|2|-1|False|no||Filmski Grad
43|district|0|80000|02/14/2023 18:08:33|2|3|True||yes|Cerak
64|district|1|110000|09/14/2022 18:10:32|2|0|False|no|yes|Banovo Brdo
72|district|0|175000|05/14/2022 11:36:43|4|3|True|no|yes|Golf Naselje
74|central|0|130000|03/13/2020 16:05:30|3|1|False||yes|Žarkovo
36||0|120000|12/12/2022 12:35:47|1|2|False||yes|Banovo Brdo
57|central|0|103000|03/08/2023 20:36:11|2|-1|False|no|yes|Žarkovo
45|district|1|138000|02/08/2023 17:22:12|1.5|2|False|no||Banovo Brdo
122|central|1|115000|09/08/2022 16:35:35|5|9|False||yes|Železnik
61|gas|0|95000|08/08/2022 16:22:08|2|1|False|yes||Novi Železnik
41|district|1|107000|02/08/2023 12:23:49|1.5|6|False|no|yes|Čukarička Padina
43|district|1|85000|11/07/2022 22:22:08|1.5|8|True|no|yes|Čukarička Padina
74||0|300000|02/03/2023 21:10:48|3.5|1|False|no|yes|Košutnjak
72|district|1|200000|06/03/2021 15:35:33|3|5|False|no|yes|Golf Naselje
200|heatPump|0|850000|08/03/2022 14:31:10|5|-1|False|no|no|Golf Naselje
50|district|0|80000|11/02/2022 15:31:07|2|3|False||no|Žarkovo
57|central|0|115000|12/02/2022 15:24:42|2|1|False|no|yes|Žarkovo
72|district|1|280000|02/23/2023 18:20:02|3|1|False||no|Filmski Grad
26|marbleRadiator|0|58300|02/19/2023 21:51:50|0.5|1|False|no|yes|Filmski Grad
72|district|1|280000|02/17/2023 10:54:59|3|1|False|yes|in_progress|Filmski Grad
41|district|1|87000|02/11/2023 18:18:12|1|6|True|yes|yes|Cerak Vinogradi
48|gas|0|105000|01/18/2023 20:18:41|1.5|100|False|yes|yes|Žarkovo
74|district|0|230000|01/16/2023 08:59:36|2.5|0|False|no|yes|Golf Naselje
22|district|0|62000|01/07/2023 16:59:44|0.5|-1|False|no|in_progress|Žarkovo
100|storageHeater|0|96000|12/27/2022 11:26:51|3.5|4|True|no|yes|Bele Vode
41|storageHeater|0|81000|12/21/2022 23:49:52|1|3|False|yes|in_progress|Bele Vode
72|district|1|280000|02/17/2023 10:54:59|3|1|False|yes|in_progress|Filmski Grad
41|district|1|87000|02/11/2023 18:18:12|1|6|True|yes|yes|Cerak Vinogradi
48|gas|0|105000|01/18/2023 20:18:41|1.5|100|False|yes|yes|Žarkovo
74|district|0|230000|01/16/2023 08:59:36|2.5|0|False|no|yes|Golf Naselje
22|district|0|62000|01/07/2023 16:59:44|0.5|-1|False|no|in_progress|Žarkovo
100|storageHeater|0|96000|12/27/2022 11:26:51|3.5|4|True|no|yes|Bele Vode
41|storageHeater|0|81000|12/21/2022 23:49:52|1|3|False|yes|in_progress|Bele Vode
46|electricity|0|79000|12/15/2022 14:52:09|2|0|False|no|in_progress|Žarkovo
44|district|0|80000|11/30/2022 16:51:01|1.5|4|False|no|no|Žarkovo
100|district|0|120000|04/15/2022 18:23:34|3|3|True|no|in_progress|Cerak
28|district|1|220000|11/14/2022 08:41:10|1|5|False|no|yes|Čukarička Padina
92|gas|0|150000|11/10/2022 17:09:39|3.5|100|False|no|in_progress|Filmski Grad
24|electricity|0|25000|10/07/2022 11:00:38|0.5|-1|False|no|yes|Makiš
74|district|0|89930|05/11/2022 12:34:05|3|2|False|no|in_progress|Julino Brdo
36|district|3|110000|08/25/2022 14:29:29|1|2|False|no|yes|Banovo Brdo
84|electricity|0|190000|08/21/2022 21:40:41|4.5|0|False|yes|yes|Cerak
88|district|1|135000|06/14/2022 09:52:57|4|4|True|no|no|Košutnjak
78|district|1|175000|11/24/2021 11:54:53|4|6|True|no|yes|Banovo Brdo
49|district|0|79000|10/17/2018 16:44:34|1.5|3|False|no|in_progress|Žarkovo
55|marbleRadiator|0|85000|06/20/2021 14:31:11|2.5|3|False|no|no|Žarkovo
41|gas|0|67000|05/11/2021 20:40:10|2|1|True||yes|Bele Vode
58|gas|1|1|05/24/2020 19:08:01|2|0|False|no|no|Žarkovo
